restaurant_id,name,picture,detail_url,latitude,longitude
145,ショットバー　アクアリューム,https://tblg.k-img.com/restaurant/images/Rvw/25241/320x320_square_25241010.jpg,https://tabelog.com/kanagawa/A1401/A140104/14000355/,35.4463093,139.6372719
146,寿司久,https://tblg.k-img.com/restaurant/images/Rvw/8350/320x320_square_8350858.jpg,https://tabelog.com/kanagawa/A1401/A140202/14010142/,35.4321301,139.6024165
147,インコントロ,https://tblg.k-img.com/restaurant/images/Rvw/103288/320x320_square_103288312.jpg,https://tabelog.com/kanagawa/A1401/A140104/14035422/,35.4408889,139.6316623
148,一禅,https://tblg.k-img.com/restaurant/images/Rvw/86388/320x320_square_86388295.jpg,https://tabelog.com/kanagawa/A1401/A140203/14011585/,35.5419261,139.5750966
149,BISTRO HIRO’ｓ ,https://tblg.k-img.com/restaurant/images/Rvw/109945/320x320_square_109945354.jpg,https://tabelog.com/kanagawa/A1401/A140104/14074220/,35.4475339,139.6356266
150,鉄板焼　一如,https://tblg.k-img.com/restaurant/images/Rvw/14783/320x320_square_14783015.jpg,https://tabelog.com/kanagawa/A1401/A140101/14047770/,35.464844,139.614735
151,LEAFⅡ,https://tblg.k-img.com/restaurant/images/Rvw/99897/320x320_square_99897955.jpg,https://tabelog.com/kanagawa/A1401/A140104/14073797/,35.4484225,139.6380615
152,熔岩石焼・旬料理 ｐｒｏｔａｇｏ,https://tblg.k-img.com/restaurant/images/Rvw/48450/320x320_square_48450521.jpg,https://tabelog.com/kanagawa/A1401/A140106/14056505/,35.4285513,139.6463332
153,焼鳥　月,https://tblg.k-img.com/restaurant/images/Rvw/107697/320x320_square_107697531.jpg,https://tabelog.com/kanagawa/A1401/A140310/14041456/,35.3697903,139.6339157
154,Cheese Meets Meat YOKOHAMA,https://tblg.k-img.com/restaurant/images/Rvw/117088/320x320_square_117088125.jpg,https://tabelog.com/kanagawa/A1401/A140101/14068354/,35.4671156,139.6187369
155,宮地亭,https://tblg.k-img.com/restaurant/images/Rvw/120846/320x320_square_120846184.jpg,https://tabelog.com/kanagawa/A1401/A140104/14025528/,35.4483927,139.6357933
156,ナビオス横浜,https://tblg.k-img.com/restaurant/images/Rvw/64305/320x320_square_64305665.jpg,https://tabelog.com/kanagawa/A1401/A140104/14048724/,35.4527031,139.6391161
157,尾っぽや,https://tblg.k-img.com/restaurant/images/Rvw/94819/320x320_square_94819091.jpg,https://tabelog.com/kanagawa/A1401/A140102/14007940/,35.463049,139.617197
158,トラットリア ボスコ,https://tblg.k-img.com/restaurant/images/Rvw/128070/320x320_square_128070834.jpg,https://tabelog.com/kanagawa/A1401/A140304/14000910/,35.451056,139.527108
159,匠家 本店,https://tblg.k-img.com/restaurant/images/Rvw/2391/320x320_square_2391815.jpg,https://tabelog.com/kanagawa/A1401/A140104/14013336/,35.4451616,139.6360482
160,イタリアンレストラン ピーノ,https://tblg.k-img.com/restaurant/images/Rvw/67533/320x320_square_67533347.jpg,https://tabelog.com/kanagawa/A1401/A140210/14053780/,35.5097452,139.681112
161,薬膳ハリハリ鍋ごんじゅ,https://tblg.k-img.com/restaurant/images/Rvw/125837/320x320_square_125837340.jpg,https://tabelog.com/kanagawa/A1401/A140104/14029375/,35.4479642,139.6342768
162,焼肉 鐵,https://tblg.k-img.com/restaurant/images/Rvw/38626/320x320_square_38626559.jpg,https://tabelog.com/kanagawa/A1401/A140206/14057911/,35.502565,139.6187991
163,響 横浜スカイビル店,https://tblg.k-img.com/restaurant/images/Rvw/59734/320x320_square_59734322.jpg,https://tabelog.com/kanagawa/A1401/A140101/14064919/,35.4645908,139.6245679
164,焼肉トラジ 鶴屋町店,https://tblg.k-img.com/restaurant/images/Rvw/88247/320x320_square_88247067.jpg,https://tabelog.com/kanagawa/A1401/A140101/14012119/,35.4683266,139.6229955
165,アクイラ・ウォランス,https://tblg.k-img.com/restaurant/images/Rvw/112700/320x320_square_112700794.jpg,https://tabelog.com/kanagawa/A1401/A140104/14050246/,35.4435125,139.6419923
166,日本酒 ト ワイン 岡野,https://tblg.k-img.com/restaurant/images/Rvw/106281/320x320_square_106281446.jpg,https://tabelog.com/kanagawa/A1401/A140102/14040071/,35.4632025,139.6150873
167,8PLACE The Kitchen＆Bar 大倉山,https://tblg.k-img.com/restaurant/images/Rvw/105041/320x320_square_105041276.jpg,https://tabelog.com/kanagawa/A1401/A140204/14074902/,35.5219768,139.6284275
168,Gatti 横浜西口店,https://tblg.k-img.com/restaurant/images/Rvw/139399/320x320_square_139399211.jpg,https://tabelog.com/kanagawa/A1401/A140101/14051289/,35.463225,139.617577
169,Kanakoya,https://tblg.k-img.com/restaurant/images/Rvw/31063/320x320_square_31063395.jpg,https://tabelog.com/kanagawa/A1401/A140102/14035732/,35.4451417,139.6266501
170,お魚 Dining わんだ,https://tblg.k-img.com/restaurant/images/Rvw/57949/320x320_square_57949941.jpg,https://tabelog.com/kanagawa/A1401/A140104/14015399/,35.4482323,139.6353185
171,カラオケ パセラ 横浜関内店,https://tblg.k-img.com/restaurant/images/Rvw/142756/320x320_square_142756402.jpg,https://tabelog.com/kanagawa/A1401/A140104/14035815/,35.4435585,139.6325541
172,ハート＆ソウル,https://tblg.k-img.com/restaurant/images/Rvw/95893/320x320_square_95893621.jpg,https://tabelog.com/kanagawa/A1401/A140104/14036766/,35.4448814,139.635849
173,CUCINA TAKEMURA,https://tblg.k-img.com/restaurant/images/Rvw/102700/320x320_square_102700596.jpg,https://tabelog.com/kanagawa/A1401/A140102/14052167/,35.447965,139.635711
174,弥平 新子安店,https://tblg.k-img.com/restaurant/images/Rvw/61977/320x320_square_61977346.jpg,https://tabelog.com/kanagawa/A1401/A140211/14035388/,35.48735,139.656464
175,一鳥 関内店,https://tblg.k-img.com/restaurant/images/Rvw/139526/320x320_square_139526946.jpg,https://tabelog.com/kanagawa/A1401/A140104/14058583/,35.4437554,139.6343603
176,あぶり屋 上大岡店,https://tblg.k-img.com/restaurant/images/Rvw/126257/320x320_square_126257174.jpg,https://tabelog.com/kanagawa/A1401/A140307/14008668/,35.4083946,139.594658
177,URIDURI,https://tblg.k-img.com/restaurant/images/Rvw/49929/320x320_square_49929241.jpg,https://tabelog.com/kanagawa/A1401/A140102/14052421/,35.4478238,139.634794
178,清流満月,https://tblg.k-img.com/restaurant/images/Rvw/76830/320x320_square_76830249.jpg,https://tabelog.com/kanagawa/A1401/A140102/14068950/,35.447399,139.6294982
179,UKKIE'Sバル,https://tblg.k-img.com/restaurant/images/Rvw/40033/320x320_square_40033131.jpg,https://tabelog.com/kanagawa/A1401/A140104/14006905/,35.4432229,139.6314018
180,マークス ガストロノミー&ワイン,https://tblg.k-img.com/restaurant/images/Rvw/109134/320x320_square_109134448.jpg,https://tabelog.com/kanagawa/A1401/A140105/14062611/,35.440737,139.650328
181,横浜紅葉坂日本酒 ふじひら,https://tblg.k-img.com/restaurant/images/Rvw/86421/320x320_square_86421745.jpg,https://tabelog.com/kanagawa/A1401/A140102/14071623/,35.4515495,139.6286129
182,海なぎ,https://tblg.k-img.com/restaurant/images/Rvw/119183/320x320_square_119183536.jpg,https://tabelog.com/kanagawa/A1401/A140104/14068683/,35.4455691,139.6371993
183,オステリア カーロ ザンパータ,https://tblg.k-img.com/restaurant/images/Rvw/124650/320x320_square_124650532.jpg,https://tabelog.com/kanagawa/A1401/A140204/14063775/,35.5374281,139.631232
184,Hokkaido Gourmet Dining 北海道 横浜スカイビル店,https://tblg.k-img.com/restaurant/images/Rvw/98742/320x320_square_98742827.jpg,https://tabelog.com/kanagawa/A1401/A140101/14032438/,35.4645916,139.6245605
185,カステリーナ,https://tblg.k-img.com/restaurant/images/Rvw/119342/320x320_square_119342402.jpg,https://tabelog.com/kanagawa/A1401/A140101/14076411/,35.4667985,139.6167811
186,一軒家イタリアン 3丁目 Rigatto,https://tblg.k-img.com/restaurant/images/Rvw/99776/320x320_square_99776004.jpg,https://tabelog.com/kanagawa/A1401/A140102/14073867/,35.448246,139.6278932
187,CAMPARI,https://tblg.k-img.com/restaurant/images/Rvw/120913/320x320_square_120913317.jpg,https://tabelog.com/kanagawa/A1401/A140104/14075116/,35.4465629,139.6387976
188,串亭 横浜みなとみらい,https://tblg.k-img.com/restaurant/images/Rvw/133223/320x320_square_133223652.jpg,https://tabelog.com/kanagawa/A1401/A140101/14051495/,35.4547984,139.6308692
189,パパバジィ,https://tblg.k-img.com/restaurant/images/Rvw/108619/320x320_square_108619004.jpg,https://tabelog.com/kanagawa/A1401/A140305/14075239/,35.3968069,139.5310721
190,Bistrot Grand Village,https://tblg.k-img.com/restaurant/images/Rvw/105211/320x320_square_105211716.jpg,https://tabelog.com/kanagawa/A1401/A140106/14074379/,35.4281857,139.6462753
191,安波,https://tblg.k-img.com/restaurant/images/Rvw/126950/320x320_square_126950719.jpg,https://tabelog.com/kanagawa/A1401/A140205/14078706/,35.4857987,139.6269326
192,オステリア サーレ エ ペペ,https://tblg.k-img.com/restaurant/images/Rvw/100976/320x320_square_100976921.jpg,https://tabelog.com/kanagawa/A1401/A140104/14073226/,35.4475577,139.6403428
193,ビストロ ヴァン ヴァン,https://tblg.k-img.com/restaurant/images/Rvw/29352/320x320_square_29352096.jpg,https://tabelog.com/kanagawa/A1401/A140206/14050158/,35.5097195,139.6148098
194,食彩房 桃の花,https://tblg.k-img.com/restaurant/images/Rvw/34153/320x320_square_34153561.jpg,https://tabelog.com/kanagawa/A1401/A140302/14053281/,35.4764057,139.5483138
195,がちまや～,https://tblg.k-img.com/restaurant/images/Rvw/32808/320x320_square_32808566.jpg,https://tabelog.com/kanagawa/A1401/A140305/14055481/,35.442594,139.63442
196,メルチェ カフェアンドレストラン,https://tblg.k-img.com/restaurant/images/Rvw/145915/320x320_square_145915130.jpg,https://tabelog.com/kanagawa/A1401/A140201/14081874/,35.5753808,139.5572859
197,恵手得亭,https://tblg.k-img.com/restaurant/images/Rvw/84827/320x320_square_84827710.jpg,https://tabelog.com/kanagawa/A1401/A140104/14054481/,35.446558,139.639067
198,エタージュ,https://tblg.k-img.com/restaurant/images/Rvw/146758/320x320_square_146758544.jpg,https://tabelog.com/kanagawa/A1401/A140102/14050414/,35.4477624,139.6269196
199,えいりぃ亭,https://tblg.k-img.com/restaurant/images/Rvw/57137/320x320_square_57137009.jpg,https://tabelog.com/kanagawa/A1401/A140203/14061140/,35.5560019,139.5782681
200,VALIOSO,https://tblg.k-img.com/restaurant/images/Rvw/107301/320x320_square_107301013.jpg,https://tabelog.com/kanagawa/A1401/A140204/14060832/,35.5352031,139.6325815
201,すし海,https://tblg.k-img.com/restaurant/images/Rvw/89516/320x320_square_89516540.jpg,https://tabelog.com/kanagawa/A1401/A140302/14070393/,35.4783305,139.5656465
202,焼肉DINING BULLS,https://tblg.k-img.com/restaurant/images/Rvw/62946/320x320_square_62946492.jpg,https://tabelog.com/kanagawa/A1401/A140102/14064432/,35.447688,139.630478
203,焼肉 AJITO 総本店,https://tblg.k-img.com/restaurant/images/Rvw/130187/320x320_square_130187028.jpg,https://tabelog.com/kanagawa/A1401/A140101/14078935/,35.4690389,139.6220565
204,PANWOK,https://tblg.k-img.com/restaurant/images/Rvw/102164/320x320_square_102164893.jpg,https://tabelog.com/kanagawa/A1401/A140101/14003373/,35.4648968,139.6175753
205,マルコヴィッチコネクション,https://tblg.k-img.com/restaurant/images/Rvw/122117/320x320_square_122117958.jpg,https://tabelog.com/kanagawa/A1401/A140101/14076913/,35.4667579,139.6168086
206,Grill＆Oyster Rico 牡蠣と魚,https://tblg.k-img.com/restaurant/images/Rvw/126871/320x320_square_126871099.jpg,https://tabelog.com/kanagawa/A1401/A140202/14052093/,35.5423304,139.5153054
207,ミゲルフアニ 三井アウトレットパーク 横浜ベイサイド店,https://tblg.k-img.com/restaurant/images/Rvw/146896/320x320_square_146896843.jpg,https://tabelog.com/kanagawa/A1401/A140310/14078928/,35.3796302,139.6474488
208,500kcal Truffle Farm,https://tblg.k-img.com/restaurant/images/Rvw/124889/320x320_square_124889364.jpg,https://tabelog.com/kanagawa/A1401/A140104/14077201/,35.4561395,139.6416697
209,あぐーしゃぶしゃぶ 青,https://tblg.k-img.com/restaurant/images/Rvw/83792/320x320_square_83792084.jpg,https://tabelog.com/kanagawa/A1401/A140104/14066281/,35.4478917,139.6390921
210,海底撈火鍋 横浜駅前店,https://tblg.k-img.com/restaurant/images/Rvw/143619/320x320_square_143619941.jpg,https://tabelog.com/kanagawa/A1401/A140101/14081707/,35.4674321,139.6211825
211,ユニバーサルダイニング ONE,https://tblg.k-img.com/restaurant/images/Rvw/136857/320x320_square_136857913.jpg,https://tabelog.com/kanagawa/A1401/A140104/14080443/,35.4503614,139.6342277
212,貝と炭火と日本酒 撓 横浜鶴屋町店,https://tblg.k-img.com/restaurant/images/Rvw/108510/320x320_square_108510245.jpg,https://tabelog.com/kanagawa/A1401/A140101/14035886/,35.468525,139.623213
213,桜木町de焼肉DOURAKU,https://tblg.k-img.com/restaurant/images/Rvw/120223/320x320_square_120223742.jpg,https://tabelog.com/kanagawa/A1401/A140102/14077341/,35.4507583,139.6325174
214,焼鳥ヤタガラス 横浜,https://tblg.k-img.com/restaurant/images/Rvw/140938/320x320_square_140938744.jpg,https://tabelog.com/kanagawa/A1401/A140101/14080786/,35.4690608,139.6223017
215,本格手打ち蕎麦・酒・蕎麦割烹 壱 クラシック,https://tblg.k-img.com/restaurant/images/Rvw/139342/320x320_square_139342951.jpg,https://tabelog.com/kanagawa/A1401/A140104/14079838/,35.4479185,139.6349821
216,ドゥジェーム ラ セーヌ,https://tblg.k-img.com/restaurant/images/Rvw/106457/320x320_square_106457659.jpg,https://tabelog.com/kanagawa/A1401/A140105/14072856/,35.438412,139.6457483
217,オステリア オーラン,https://tblg.k-img.com/restaurant/images/Rvw/135706/320x320_square_135706845.jpg,https://tabelog.com/kanagawa/A1401/A140303/14071799/,35.4656472,139.5024508
218,KICHIRI 横浜,https://tblg.k-img.com/restaurant/images/Rvw/77096/320x320_square_77096325.jpg,https://tabelog.com/kanagawa/A1401/A140101/14030994/,35.4678984,139.6231177
219,牛兵衛 草庵 そごう横浜店,https://tblg.k-img.com/restaurant/images/Rvw/90583/320x320_square_90583345.jpg,https://tabelog.com/kanagawa/A1401/A140101/14058924/,35.4655381,139.6255138
220,東天紅 横浜桜木町ワシントンホテル店,https://tblg.k-img.com/restaurant/images/Rvw/27081/320x320_square_27081567.jpg,https://tabelog.com/kanagawa/A1401/A140104/14006043/,35.450812,139.632698
221,good spoon pizzeria&cheese 横浜モアーズ店,https://tblg.k-img.com/restaurant/images/Rvw/127509/320x320_square_127509257.jpg,https://tabelog.com/kanagawa/A1401/A140101/14078364/,35.4673033,139.6221437
222,キクチ,https://tblg.k-img.com/restaurant/images/Rvw/54985/320x320_square_54985902.jpg,https://tabelog.com/kanagawa/A1401/A140106/14001930/,35.4302849,139.6627568
223,bar SLOW,https://tblg.k-img.com/restaurant/images/Rvw/67564/320x320_square_67564692.jpg,https://tabelog.com/kanagawa/A1401/A140105/14031385/,35.4437688,139.6430273
224,スーパーノヴァ,https://tblg.k-img.com/restaurant/images/Rvw/45763/320x320_square_45763582.jpg,https://tabelog.com/kanagawa/A1401/A140104/14036431/,35.4475856,139.6367251
225,KITCHEN MANE,https://tblg.k-img.com/restaurant/images/Rvw/116391/320x320_square_116391182.jpg,https://tabelog.com/kanagawa/A1401/A140104/14076659/,35.45189,139.6381783
226,WAGO,https://tblg.k-img.com/restaurant/images/Rvw/137948/320x320_square_137948264.jpg,https://tabelog.com/kanagawa/A1401/A140212/14073516/,35.4693103,139.6243868
227,完全個室居酒屋 ふらり 新横浜店,https://tblg.k-img.com/restaurant/images/Rvw/127304/320x320_square_127304991.jpg,https://tabelog.com/kanagawa/A1401/A140206/14061572/,35.50947,139.616026
228,あいぐん　寛ぎ刻・旬味厨房,https://tblg.k-img.com/restaurant/images/Rvw/21718/320x320_square_21718299.jpg,https://tabelog.com/kanagawa/A1401/A140308/14045862/,35.3948692,139.610728
229,満月いぶき 横浜鶴屋町,https://tblg.k-img.com/restaurant/images/Rvw/133118/320x320_square_133118460.jpg,https://tabelog.com/kanagawa/A1401/A140101/14079647/,35.4688414,139.623115
230,フェスタ カリーナ,https://tblg.k-img.com/restaurant/images/Rvw/17755/320x320_square_17755320.jpg,https://tabelog.com/kanagawa/A1401/A140104/14024135/,35.4501704,139.6378963
231,シュリンプサンセット,https://tblg.k-img.com/restaurant/images/Rvw/82868/320x320_square_82868055.jpg,https://tabelog.com/kanagawa/A1401/A140104/14070281/,35.4437379,139.6323681
232,UMAMI日本酒弐番館,https://tblg.k-img.com/restaurant/images/Rvw/141846/320x320_square_141846787.jpg,https://tabelog.com/kanagawa/A1401/A140101/14059394/,35.4688103,139.6207816
233,LA GRACE,https://tblg.k-img.com/restaurant/images/Rvw/44148/320x320_square_44148948.jpg,https://tabelog.com/kanagawa/A1401/A140305/14008134/,35.4043386,139.5368369
234,bal404,https://tblg.k-img.com/restaurant/images/Rvw/132375/320x320_square_132375610.jpg,https://tabelog.com/kanagawa/A1401/A140205/14067390/,35.4898885,139.6275948
235,やきとり直,https://tblg.k-img.com/restaurant/images/Rvw/133843/320x320_square_133843262.jpg,https://tabelog.com/kanagawa/A1401/A140104/14079826/,35.4469894,139.6383818
236,キッチンフライペン,https://tblg.k-img.com/restaurant/images/Rvw/138362/320x320_square_138362299.jpg,https://tabelog.com/kanagawa/A1401/A140104/14026598/,35.4465959,139.6371032
237,新横浜 居酒屋 すずの邸 和食と完全個室,https://tblg.k-img.com/restaurant/images/Rvw/128046/320x320_square_128046368.jpg,https://tabelog.com/kanagawa/A1401/A140206/14059977/,35.5094451,139.6160641
238,すし酒場 ベニーアンドブル,https://tblg.k-img.com/restaurant/images/Rvw/131210/320x320_square_131210478.jpg,https://tabelog.com/kanagawa/A1401/A140203/14061141/,35.5367218,139.5891139
239,仲町台焼肉 一喜FARM,https://tblg.k-img.com/restaurant/images/Rvw/125179/320x320_square_125179184.jpg,https://tabelog.com/kanagawa/A1401/A140203/14078263/,35.534548,139.589137
240,野毛スタンディングバーAMANDA,https://tblg.k-img.com/restaurant/images/Rvw/65645/320x320_square_65645835.jpg,https://tabelog.com/kanagawa/A1401/A140102/14066677/,35.446826,139.6284539
241,Bistro & Wine Faein,https://tblg.k-img.com/restaurant/images/Rvw/130946/320x320_square_130946313.jpg,https://tabelog.com/kanagawa/A1401/A140106/14064994/,35.431587,139.649722
242,鮮や一夜 横浜相鉄口店,https://tblg.k-img.com/restaurant/images/Rvw/73757/320x320_square_73757689.jpg,https://tabelog.com/kanagawa/A1401/A140101/14053766/,35.4639949,139.6167729
243,Cafe & Bar Lotta TSUTAYA BOOKSTORE 弥生台店,https://tblg.k-img.com/restaurant/images/Rvw/134689/320x320_square_134689810.jpg,https://tabelog.com/kanagawa/A1401/A140304/14080071/,35.4286522,139.5071526
244,個室居酒屋 もつ鍋博多屋 横浜駅前店,https://tblg.k-img.com/restaurant/images/Rvw/96466/320x320_square_96466928.jpg,https://tabelog.com/kanagawa/A1401/A140101/14073336/,35.4688492,139.6214509
245,肉バルICHIE 横浜西口,https://tblg.k-img.com/restaurant/images/Rvw/124756/320x320_square_124756487.jpg,https://tabelog.com/kanagawa/A1401/A140102/14064960/,35.4640313,139.6163775
246,うらしま,https://tblg.k-img.com/restaurant/images/Rvw/44201/320x320_square_44201781.jpg,https://tabelog.com/kanagawa/A1401/A140104/14008520/,35.48224965,139.6428885
247,焼肉うしぞの,https://tblg.k-img.com/restaurant/images/Rvw/119546/320x320_square_119546693.jpg,https://tabelog.com/kanagawa/A1401/A140210/14077436/,35.509235,139.6755891
248,レストラン アール,https://tblg.k-img.com/restaurant/images/Rvw/127540/320x320_square_127540520.jpg,https://tabelog.com/kanagawa/A1401/A140304/14069552/,35.4436892,139.5254663
249,RAI’SBAR,https://tblg.k-img.com/restaurant/images/Rvw/16221/320x320_square_16221368.jpg,https://tabelog.com/kanagawa/A1401/A140101/14001989/,35.4692614,139.6237909
250,バーハレラニ,https://tblg.k-img.com/restaurant/images/Rvw/23799/320x320_square_23799775.jpg,https://tabelog.com/kanagawa/A1401/A140212/14003031/,35.4690992,139.6306159
251,ビストロノミー・ラトリエ1959・ヨコハマ,https://tblg.k-img.com/restaurant/images/Rvw/52571/320x320_square_52571216.jpg,https://tabelog.com/kanagawa/A1401/A140104/14054755/,35.4455383,139.6326254
252,肉×ワイン ビストロ・イタリアン ユナイテッド,https://tblg.k-img.com/restaurant/images/Rvw/143278/320x320_square_143278156.jpg,https://tabelog.com/kanagawa/A1401/A140305/14079501/,35.3987141,139.5316464
253,炭火焼鶏 酉乃,https://tblg.k-img.com/restaurant/images/Rvw/64063/320x320_square_64063290.jpg,https://tabelog.com/kanagawa/A1401/A140306/14066502/,35.4274333,139.60675
254,濱正,https://tblg.k-img.com/restaurant/images/Rvw/76401/320x320_square_76401478.jpg,https://tabelog.com/kanagawa/A1401/A140205/14069019/,35.4764456,139.6270893
255,Chez Mamie,https://tblg.k-img.com/restaurant/images/Rvw/114705/320x320_square_114705989.jpg,https://tabelog.com/kanagawa/A1401/A140205/14076667/,35.498415,139.6324287
256,裏横 肉バル ボースン,https://tblg.k-img.com/restaurant/images/Rvw/81948/320x320_square_81948525.jpg,https://tabelog.com/kanagawa/A1401/A140101/14070298/,35.4628833,139.6224621
257,Zona,https://tblg.k-img.com/restaurant/images/Rvw/15478/320x320_square_15478058.jpg,https://tabelog.com/kanagawa/A1401/A140203/14006936/,35.4867702,139.6070235
258,エスカイヤクラブ 横浜,https://tblg.k-img.com/restaurant/images/Rvw/11849/320x320_square_11849414.jpg,https://tabelog.com/kanagawa/A1401/A140101/14031813/,35.4674321,139.6211825
259,Bar&Dining ReX,https://tblg.k-img.com/restaurant/images/Rvw/135185/320x320_square_135185831.jpg,https://tabelog.com/kanagawa/A1401/A140306/14033329/,35.42596,139.603471
260,エスカルゼ,https://tblg.k-img.com/restaurant/images/Rvw/27874/320x320_square_27874712.jpg,https://tabelog.com/kanagawa/A1401/A140104/14054494/,35.4448875,139.6358616
261,鮨 蒼井,https://tblg.k-img.com/restaurant/images/Rvw/144388/320x320_square_144388366.jpg,https://tabelog.com/kanagawa/A1401/A140202/14068357/,35.5407075,139.519523
262,和創作 いろは,https://tblg.k-img.com/restaurant/images/Rvw/135995/320x320_square_135995892.jpg,https://tabelog.com/kanagawa/A1401/A140104/14077818/,35.4467697,139.6388264
263,横浜テラス 横浜西口駅前店,https://tblg.k-img.com/restaurant/images/Rvw/133851/320x320_square_133851261.jpg,https://tabelog.com/kanagawa/A1401/A140101/14079403/,35.4657546,139.6194854
264,魚屋酒場フィッシャー,https://tblg.k-img.com/restaurant/images/Rvw/119066/320x320_square_119066888.jpg,https://tabelog.com/kanagawa/A1401/A140210/14077090/,35.507324,139.6784358
265,焼鳥 一二三,https://tblg.k-img.com/restaurant/images/Rvw/137547/320x320_square_137547263.jpg,https://tabelog.com/kanagawa/A1401/A140106/14080580/,35.4320459,139.6492793
266,洋 若蔵,https://tblg.k-img.com/restaurant/images/Rvw/104854/320x320_square_104854404.jpg,https://tabelog.com/kanagawa/A1401/A140101/14073590/,35.4627709,139.6223202
267,グリルアンドシーテーブル アキト みなとみらい店,https://tblg.k-img.com/restaurant/images/Rvw/87645/320x320_square_87645713.jpg,https://tabelog.com/kanagawa/A1401/A140102/14067644/,35.4536619,139.6330227
268,ポコ ア ポコ,https://tblg.k-img.com/restaurant/images/Rvw/126201/320x320_square_126201502.jpg,https://tabelog.com/kanagawa/A1401/A140303/14073574/,35.4660444,139.5300741
269,オールドデイズクラブ,https://tblg.k-img.com/restaurant/images/Rvw/66838/320x320_square_66838911.jpg,https://tabelog.com/kanagawa/A1401/A140105/14067500/,35.44137,139.6541035
270,千年の宴 新横浜駅前店,https://tblg.k-img.com/restaurant/images/Rvw/49961/320x320_square_49961725.jpg,https://tabelog.com/kanagawa/A1401/A140206/14029002/,35.5086032,139.6183173
271,全席個室 楽蔵うたげ 関内駅前店,https://tblg.k-img.com/restaurant/images/Rvw/67364/320x320_square_67364286.jpg,https://tabelog.com/kanagawa/A1401/A140104/14046847/,35.4455306,139.6349259
272,呑みきち 日吉店,https://tblg.k-img.com/restaurant/images/Rvw/16090/320x320_square_16090349.jpg,https://tabelog.com/kanagawa/A1401/A140204/14008948/,35.5539737,139.6447817
273,完全個室居酒屋 京こまち 新横浜店,https://tblg.k-img.com/restaurant/images/Rvw/128187/320x320_square_128187142.jpg,https://tabelog.com/kanagawa/A1401/A140206/14065099/,35.5091839,139.6155568
274,Piano Dining ももんち,https://tblg.k-img.com/restaurant/images/Rvw/59228/320x320_square_59228137.jpg,https://tabelog.com/kanagawa/A1401/A140102/14065668/,35.444122,139.626696
275,三代目 野鳥,https://tblg.k-img.com/restaurant/images/Rvw/137624/320x320_square_137624500.jpg,https://tabelog.com/kanagawa/A1401/A140104/14080000/,35.4483167,139.635125
276,旬彩料理 十三夜,https://tblg.k-img.com/restaurant/images/Rvw/132635/320x320_square_132635965.jpg,https://tabelog.com/kanagawa/A1401/A140104/14073113/,35.4502266,139.6385228
277,osteria kota,https://tblg.k-img.com/restaurant/images/Rvw/121810/320x320_square_121810106.jpg,https://tabelog.com/kanagawa/A1401/A140104/14076587/,35.4463515,139.6382182
278,PERCH,https://tblg.k-img.com/restaurant/images/Rvw/146471/320x320_square_146471984.jpg,https://tabelog.com/kanagawa/A1401/A140102/14081156/,35.4619634,139.6170497
279,全席個室 楽蔵うたげ 新横浜店,https://tblg.k-img.com/restaurant/images/Rvw/85880/320x320_square_85880601.jpg,https://tabelog.com/kanagawa/A1401/A140206/14059102/,35.5083379,139.6151076
280,東戸塚 全席個室居酒屋 藁焼き直七,https://tblg.k-img.com/restaurant/images/Rvw/108674/320x320_square_108674088.jpg,https://tabelog.com/kanagawa/A1401/A140305/14075543/,35.4311044,139.5571118
281,完全個室プライベートダイニング 彩 新横浜店,https://tblg.k-img.com/restaurant/images/Rvw/113890/320x320_square_113890048.jpg,https://tabelog.com/kanagawa/A1401/A140206/14065091/,35.50919,139.6155442
,,,,#REF!,#REF!
